ID	Cognate_ID	Year	Original_Form	Orthography	Ortho_Segments	IPA	IPA_Segments	Indonesian	English	English_Original	Doculect	Sources	Note_for_Year	Note_for_Cognate	Crossreference	PAN_Etymon	PAN_English	PAN_Source	PMP_Etymon	PMP_English	PMP_Source	Etymology_Source	Concepticon_Gloss	Semantic_Field	Concepticon	Number_of_Cognates
1084	298	1987	ekõhõ_uʔobi	ekõhõ_u'obi	e k õ h õ _ u ' o b i	ekɔ͂hɔ͂_uʔobi	e k ɔ͂ h ɔ͂ _ u ʔ o b i	arang	charcoal		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHARCOAL	The physical world	https://concepticon.clld.org/parameters/1188	2
1085	299	1891	kakarai	kakarai	k a k a r a i	kakarai	k a k a r a i	mengusir	chase (away)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DISPEL	Motion	https://concepticon.clld.org/parameters/30	3
1086	299	1891	kakarai	kakarai	k a k a r a i	kakarai	k a k a r a i	mengusir	chase (away)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DISPEL	Motion	https://concepticon.clld.org/parameters/30	3
1087	299	1987	kakakrei	kakakrei	k a k a k r e i	kakakrei	k a k a k r e i	mengusir	chase (away)	follow, chase away, chase, move away (intr.)	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DISPEL	Motion	https://concepticon.clld.org/parameters/30	3
1088	299	1987	kikakadei	kikakadei	k i k a k a d e i	kikakadei	k i k a k a d e i	mengusir	chase (away)	follow, chase away, chase, move away (intr.)	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DISPEL	Motion	https://concepticon.clld.org/parameters/30	3
1089	299	1987	kakarai	kakarai	k a k a r a i	kakarai	k a k a r a i	mengusir	chase (away)	follow, chase away, chase, move away (intr.)	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DISPEL	Motion	https://concepticon.clld.org/parameters/30	3
1090	299	2011	ka-karai	ka-kara:i	k a - k a r a:i	ka-karai	k a - k a r ai	mengusir	chase (away)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DISPEL	Motion	https://concepticon.clld.org/parameters/30	3
1091	299	2019	kakarai	kakarai	k a k a r a i	kakarai	k a k a r a i	mengusir	chase (away)		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DISPEL	Motion	https://concepticon.clld.org/parameters/30	3
1092	300	1895	noki_èodie	nOki_EOdi	n O k i _ E O d i	nɔki_ɛɔdi	n ɔ k i _ ɛ ɔ d i	murah	cheap		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEAP	Possession	https://concepticon.clld.org/parameters/1887	2
1093	300	1987	hĩnũkĩ_eodi	hĩnũkĩ_eodi	h ĩ n ũ k ĩ _ e o d i	hĩnũkĩ_eodi	h ĩ n ũ k ĩ _ e o d i	murah	cheap	be cheap	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEAP	Possession	https://concepticon.clld.org/parameters/1887	2
1094	301	1864	papah	papah	p a p a h	papah	p a p a h	pipi	cheek		Enggano North	Walland 1864	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1095	301	1870	e_fafa	e_fafa	e _ f a f a	e_fafa	e _ f a f a	pipi	cheek		Enggano	Francis 1870	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1096	301	1891	èfafa	Efafa	E f a f a	ɛfafa	ɛ f a f a	pipi	cheek		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1097	301	1891	èpapa	Epapa	E p a p a	ɛpapa	ɛ p a p a	pipi	cheek		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1098	301	1894	(e)papa	(e)papa	( e ) p a p a	(e)papa	( e ) p a p a	pipi	cheek		Enggano	Modigliani 1894	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1099	301	1895	èfāfā	Efaafaa	E f a a f a a	ɛfaːfaː	ɛ f aː f aː	pipi	cheek		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1100	301	1895	epāpā	epaapaa	e p a a p a a	epaːpaː	e p aː p aː	pipi	cheek		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1101	301	1987	epapa	epapa	e p a p a	epapa	e p a p a	pipi	cheek		Enggano	Kähler 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1102	301	2011	pap	pap	p a p	pap	p a p	pipi	cheek		Enggano Meok	Yoder 2011	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1103	301	2019	epap	epap	e p a p	epap	e p a p	pipi	cheek		Enggano Elicitation	Aron 2019	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1104	301	2023	pap	pap	p a p	pap	p a p	pipi	cheek		Contemporary Enggano	Zakaria et al. 2023	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/25138"" target=""_blank"">baqbaq</a>~<a href=""https://acd.clld.org/cognatesets/25333"" target=""_blank"">beqbeq</a>	mouth	ACD	Edwards 2015:94-97	CHEEK	The body	https://concepticon.clld.org/parameters/1730	9
1105	302	1864	amah	amah	a m a h	amah	a m a h	dada	chest		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEST	The body	https://concepticon.clld.org/parameters/1592	8
1106	302	1870	emana	emana	e m a n a	emana	e m a n a	dada	chest		Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEST	The body	https://concepticon.clld.org/parameters/1592	8
1107	302	1878	amah	amah	a m a h	amah	a m a h	dada	chest		Enggano Northwest	v. Rosenberg 1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEST	The body	https://concepticon.clld.org/parameters/1592	8
1108	302	1879	émāha	emaaha	e m a a h a	emaːha	e m aː h a	dada	chest		Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEST	The body	https://concepticon.clld.org/parameters/1592	8
1109	302	1891	èamah	Eamah	E a m a h	ɛamah	ɛ a m a h	dada	chest		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEST	The body	https://concepticon.clld.org/parameters/1592	8
1110	302	1891	èamah	Eamah	E a m a h	ɛamah	ɛ a m a h	dada	chest		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEST	The body	https://concepticon.clld.org/parameters/1592	8
1111	302	1894	eamaha	eamaha	e a m a h a	eamaha	e a m a h a	dada	chest		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEST	The body	https://concepticon.clld.org/parameters/1592	8
1112	302	1895	èămah	Eămah	E ă m a h	ɛᾰmah	ɛ ᾰ m a h	dada	chest		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEST	The body	https://concepticon.clld.org/parameters/1592	8
1113	302	1982	ama	ama	a m a	ama	a m a	dada	chest	breasts	Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEST	The body	https://concepticon.clld.org/parameters/1592	8
1114	302	1987	ẽ-ãmãhã	ẽ-ãmãhã	ẽ - ã m ã h ã	ẽ-ãmãhã	ẽ - ã m ã h ã	dada	chest		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEST	The body	https://concepticon.clld.org/parameters/1592	8
1115	303	1864	mamah	mamah	m a m a h	mamah	m a m a h	mengunyah	chew		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEW	Food and drink	https://concepticon.clld.org/parameters/321	3
1116	303	2011	mama	mama	m a m a	mama	m a m a	mengunyah	chew		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEW	Food and drink	https://concepticon.clld.org/parameters/321	3
1117	303	2019	kimama	kimama	k i m a m a	kimama	k i m a m a	mengunyah	chew		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEW	Food and drink	https://concepticon.clld.org/parameters/321	3
1118	304	2011	ki-mama	ki-mama	k i - m a m a	ki-mama	k i - m a m a	mengunyah	chew		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHEW	Food and drink	https://concepticon.clld.org/parameters/321	1
1119	305	<1855	kokoh	kOko	k O k o	kɔko	k ɔ k o	ayam	chicken		Enggano	Brouwer <1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHICKEN	Animals	https://concepticon.clld.org/parameters/1318	5
1120	305	1855	koko	koko	k o k o	koko	k o k o	ayam	chicken		Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHICKEN	Animals	https://concepticon.clld.org/parameters/1318	5
1121	305	1855	koko	koko	k o k o	koko	k o k o	ayam	chicken		Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHICKEN	Animals	https://concepticon.clld.org/parameters/1318	5
1122	305	1864	èkoh-èkoh	Eko'Eko	E k o ' E k o	ɛkoʔɛko	ɛ k o ʔ ɛ k o	ayam	chicken		Enggano North	Walland 1864	inferred from rooster and hen	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHICKEN	Animals	https://concepticon.clld.org/parameters/1318	5
1123	305	1870	eokeiko	eoke:iko	e o k e:i k o	eokɛiko	e o k ɛi k o	ayam	chicken		Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHICKEN	Animals	https://concepticon.clld.org/parameters/1318	5
1124	305	1879	eokeiko	eOke:ikO	e O k e:i k O	eɔkɛikɔ	e ɔ k ɛi k ɔ	ayam	chicken		Enggano	Oudemans 1879	inferred from rooster and hen	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHICKEN	Animals	https://concepticon.clld.org/parameters/1318	5
1125	305	1891	koko	koko	k o k o	koko	k o k o	ayam	chicken		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHICKEN	Animals	https://concepticon.clld.org/parameters/1318	5
1126	305	1891	koko	koko	k o k o	koko	k o k o	ayam	chicken		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHICKEN	Animals	https://concepticon.clld.org/parameters/1318	5
1127	305	1895	èkŏkŏ	EkOkO	E k O k O	ɛkɔkɔ	ɛ k ɔ k ɔ	ayam	chicken		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHICKEN	Animals	https://concepticon.clld.org/parameters/1318	5
1128	306	1864	harah	harah	h a r a h	harah	h a r a h	anak	child		Enggano North	Walland 1864	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1129	306	1870	ejara	e:iara	e:i a r a	ɛiara	ɛi a r a	anak	child		Enggano	Francis 1870	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1130	306	1878	harah	harah	h a r a h	harah	h a r a h	anak	child		Enggano Northwest	v. Rosenberg 1878	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1131	306	1879	éjara_(émane/éhoda)	eyara_(emane/ehOda)	e y a r a _ ( e m a n e / e h O d a )	ejara_(emane/ehɔda)	e j a r a _ ( e m a n e / e h ɔ d a )	anak	child	son, daughter	Enggano	Oudemans 1879	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1132	306	1891	èara	Eara	E a r a	ɛara	ɛ a r a	anak	child	child, egg	Enggano Kèfoe	Helfrich & Pieters 1891	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1133	306	1891	èara	Eara	E a r a	ɛara	ɛ a r a	anak	child	child, egg	Enggano Barohia	Helfrich & Pieters 1891	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1134	306	1894	ara	ara	a r a	ara	a r a	anak	child		Enggano	Modigliani 1894	ara  means 'child'	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1135	306	1894	iara	iara	i a r a	iara	i a r a	anak	child		Enggano	Modigliani 1894	iara   means 'egg'	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1136	306	1895	èara	Eara	E a r a	ɛara	ɛ a r a	anak	child	child, egg	Enggano Pulau Dua 1895	Stockhof 1987	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1137	306	1979	ear	ear	e a r	ear	e a r	anak	child	child, cousin	Enggano	Amran et al. 1979	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1138	306	1982	araʔ	ara'	a r a '	araʔ	a r a ʔ	anak	child	egg	Enggano	Capell 1982	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1139	306	1987	eara	eara	e a r a	eara	e a r a	anak	child		Enggano	Kähler 1987	eara  means 'child, spawn, egg'	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1140	306	1987	eada	eada	e a d a	eada	e a d a	anak	child		Enggano	Kähler 1987	eada   means 'child'	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1141	306	1987	‘ya	'ya	' y a	ʔja	ʔ j a	anak	child		Enggano Malakoni	Kasim et al. 1987	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1142	306	1987	‘yaā	'yaā	' y a ā	ʔja	ʔ j a	anak	child		Enggano Banjar Sari	Kasim et al. 1987	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1143	306	2023	year	year	y e a r	jear	j e a r	anak	child		Contemporary Enggano	Zakaria et al. 2023	NA	This word refers to a person's own child	NA	*<a href=""https://acd.clld.org/cognatesets/24834"" target=""_blank"">aNak</a>	child, offspring	ACD, Nothofer 1986:100	*<a href=""https://acd.clld.org/cognatesets/24834#s-184"" target=""_blank"">anak</a>	child	ACD	Lafeber 1922:25, Edwards 2015:94-97, Nothofer 1986:100, ACD 183, Kähler 1987:4, 20	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	11
1144	307	1864	kahpah	kahpah	k a h p a h	kahpah	k a h p a h	anak	child	young	Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	8
1145	307	1878	kahpa	kahpa	k a h p a	kahpa	k a h p a	anak	child	young	Enggano Northwest	v. Rosenberg 1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	8
1146	307	1894	epa	epa	e p a	epa	e p a	anak	child		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	8
1147	307	1982	epa̲a̲	Epaa	E p a a	ɛpaː	ɛ p aː	anak	child		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	8
1148	307	1987	epae	epae	e p a e	epae	e p a e	anak	child		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	8
1149	307	2011	(ka)pa	(ka)pa	( k a ) p a	(ka)pa	( k a ) p a	anak	child		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	8
1150	307	2019	ka'pa	ka'pa	k a ' p a	kaʔpa	k a ʔ p a	anak	child		Enggano Elicitation	Aron 2019	ka'pa  means 'child'	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	8
1151	307	2019	kapa kapa	kapa kapa	k a p a # k a p a	kapa kapa	k a p a # k a p a	anak	child		Enggano Elicitation	Aron 2019	kapa kapa   means 'young person'	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	8
1152	307	2023	pa	pa	p a	pa	p a	anak	child		Contemporary Enggano	Zakaria et al. 2023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	8
1153	308	1870	famoa	famoa	f a m o a	famoa	f a m o a	anak	child		Enggano	Francis 1870	NA	This word refers to a child in general	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	3
1154	308	1879	famoa	famOa	f a m O a	famɔa	f a m ɔ a	anak	child		Enggano	Oudemans 1879	NA	This word refers to a child in general	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	3
1155	308	1894	pamo	pamo	p a m o	pamo	p a m o	anak	child		Enggano	Modigliani 1894	NA	This word refers to a child in general	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	3
1156	308	1987	pamoa	pamoa	p a m o a	pamoa	p a m o a	anak	child	baby	Enggano	Kähler 1987	NA	This word refers to a child in general	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	3
1157	308	2023	pamo	pamo	p a m o	pamo	p a m o	anak	child	baby	Contemporary Enggano	Zakaria et al. 2023	NA	This word refers to a child in general	NA	NA	NA	NA	NA	NA	NA	NA	CHILD	Kinship	https://concepticon.clld.org/parameters/2099	3
1158	309	<1855	kili-kili	kili-kili	k i l i - k i l i	kili-kili	k i l i - k i l i	cabai	chili		Enggano	Brouwer <1855	NA	very old loanword or onomatopoeic?	NA	NA	NA	NA	NA	NA	NA	NA	CHILI PEPPER	Food and drink	https://concepticon.clld.org/parameters/919	6
1159	309	1855	kilie_kilie	kilii_kilii	k i l i i _ k i l i i	kiliː_kiliː	k i l iː _ k i l iː	cabai	chili		Enggano Northwest?	vd Straten & S. 1855	NA	very old loanword or onomatopoeic?	NA	NA	NA	NA	NA	NA	NA	NA	CHILI PEPPER	Food and drink	https://concepticon.clld.org/parameters/919	6
1160	309	1891	kiediekiedie	kidikidi	k i d i k i d i	kidikidi	k i d i k i d i	cabai	chili		Enggano Kèfoe	Helfrich & Pieters 1891	NA	very old loanword or onomatopoeic?	NA	NA	NA	NA	NA	NA	NA	NA	CHILI PEPPER	Food and drink	https://concepticon.clld.org/parameters/919	6
1161	309	1891	kiediekiedie	kidikidi	k i d i k i d i	kidikidi	k i d i k i d i	cabai	chili		Enggano Barohia	Helfrich & Pieters 1891	NA	very old loanword or onomatopoeic?	NA	NA	NA	NA	NA	NA	NA	NA	CHILI PEPPER	Food and drink	https://concepticon.clld.org/parameters/919	6
1162	309	1894	echì	eki	e k i	eki	e k i	cabai	chili		Enggano	Modigliani 1894	NA	very old loanword or onomatopoeic?	NA	NA	NA	NA	NA	NA	NA	NA	CHILI PEPPER	Food and drink	https://concepticon.clld.org/parameters/919	6
1163	309	1895	kidjie-kidjie	kiji-kiji	k i j i - k i j i	kid͡ʒi-kid͡ʒi	k i d͡ʒ i - k i d͡ʒ i	cabai	chili	red pepper, black pepper	Enggano Pulau Dua 1895	Stockhof 1987	NA	very old loanword or onomatopoeic?	NA	NA	NA	NA	NA	NA	NA	NA	CHILI PEPPER	Food and drink	https://concepticon.clld.org/parameters/919	6
