ID	Cognate ID	Year	Given as	Common transcription	Common transcription tokenised	IPA phonemic transcription	IPA phonmeic transcription tokenised	Indonesian	English	Original English gloss in source	Doculect info	Sources	Note for each year	Note for Cognate ID	Crossreference	PAN etymon	PAN English gloss	PAN source	PMP etymon	PMP English gloss	PMP source	Etymological sources	Concepticon gloss	Semantic field	Concepticon	Number of Cognates
1363	244	1894	coro²	koro²	k o r o ²	koro	k o r o	lada	black pepper		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PEPPER	Food and drink	https://concepticon.clld.org/parameters/1385	2
1364	244	1895	kŏrŏ-kŏrŏ	kOrO-kOrO	k O r O - k O r O	kɔrɔ-kɔrɔ	k ɔ r ɔ - k ɔ r ɔ	lada	black pepper		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PEPPER	Food and drink	https://concepticon.clld.org/parameters/1385	2
1365	245	1891	èokofi	Eokofi	E o k o f i	ɛokofi	ɛ o k o f i	selimut	blanket		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLANKET	The house	https://concepticon.clld.org/parameters/806	2
1366	245	1891	èokofi	Eokofi	E o k o f i	ɛokofi	ɛ o k o f i	selimut	blanket		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLANKET	The house	https://concepticon.clld.org/parameters/806	2
1367	245	1987	eõkõpĩ	eõkõpĩ	e õ k õ p ĩ	eɔ͂kɔ͂pĩ	e ɔ͂ k ɔ͂ p ĩ	selimut	blanket	whatever serves to cover up	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLANKET	The house	https://concepticon.clld.org/parameters/806	2
1368	246	1987	eaʔãkũ	ea'ãkũ	e a ' ã k ũ	eaʔãkũ	e a ʔ ã k ũ	anugerah	blessing	fortune, blessing, success, sustenance, wealth	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLESS	Religion and belief	https://concepticon.clld.org/parameters/391	1
1369	247	1891	èkoedodoh	Ekudodoh	E k u d o d o h	ɛkudodoh	ɛ k u d o d o h	anugerah	blessing		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLESS	Religion and belief	https://concepticon.clld.org/parameters/391	1
1370	247	1891	èkoedodoh	Ekudodoh	E k u d o d o h	ɛkudodoh	ɛ k u d o d o h	anugerah	blessing		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLESS	Religion and belief	https://concepticon.clld.org/parameters/391	1
1371	248	1864	kakénèh-bakka	kakenEh'bakka	k a k e n E h ' b a k k a	kakenɛhʔbakka	k a k e n ɛ h ʔ b a k k a	buta	blind		Enggano North	Walland 1864	NA	lit. 'scabbed eyes'	NA	NA	NA	NA	NA	NA	NA	NA	BLIND	The body	https://concepticon.clld.org/parameters/1653	6
1372	248	1891	kakènèbaka	kakEnEbaka	k a k E n E b a k a	kakɛnɛbaka	k a k ɛ n ɛ b a k a	buta	blind		Enggano Kèfoe	Helfrich & Pieters 1891	NA	lit. 'scabbed eyes'	NA	NA	NA	NA	NA	NA	NA	NA	BLIND	The body	https://concepticon.clld.org/parameters/1653	6
1373	248	1891	kakènèbaka	kakEnEbaka	k a k E n E b a k a	kakɛnɛbaka	k a k ɛ n ɛ b a k a	buta	blind		Enggano Barohia	Helfrich & Pieters 1891	NA	lit. 'scabbed eyes'	NA	NA	NA	NA	NA	NA	NA	NA	BLIND	The body	https://concepticon.clld.org/parameters/1653	6
1374	248	1894	machene[...]	makene[...]	m a k e n e [ . . . ]	makene[...]	m a k e n e [ . . . ]	buta	blind		Enggano	Modigliani 1894	clipping of second part for 'eye'	lit. 'scabbed eyes'	NA	NA	NA	NA	NA	NA	NA	NA	BLIND	The body	https://concepticon.clld.org/parameters/1653	6
1375	248	1895	kakènèbaka ; kakèbara	kakEnEbaka ; kakEbara	k a k E n E b a k a # ; # k a k E b a r a	kakɛnɛbaka ; kakɛbara	k a k ɛ n ɛ b a k a # ; # k a k ɛ b a r a	buta	blind		Enggano Pulau Dua 1895	Stockhof 1987	""kakèbara"" is perhaps a mishearing of ""kakènèbaka""	lit. 'scabbed eyes'	NA	NA	NA	NA	NA	NA	NA	NA	BLIND	The body	https://concepticon.clld.org/parameters/1653	6
1376	248	1987	kãʔãkẽnẽ ebaka	kã'ãkẽnẽ ebaka	k ã ' ã k ẽ n ẽ # e b a k a	kãʔãkẽnẽ ebaka	k ã ʔ ã k ẽ n ẽ # e b a k a	buta	blind		Enggano	Kähler 1987	NA	lit. 'scabbed eyes'	NA	NA	NA	NA	NA	NA	NA	NA	BLIND	The body	https://concepticon.clld.org/parameters/1653	6
1377	248	2023	ka’ken bak	ka’ken bak	k a ’ k e n # b a k	ka’ken bak	k a ’ k e n # b a k	buta	blind		Contemporary Enggano	Zakaria et al. 2023	unclear if this expression is still used	lit. 'scabbed eyes'	NA	NA	NA	NA	NA	NA	NA	NA	BLIND	The body	https://concepticon.clld.org/parameters/1653	6
1378	249	1864	kiakie	kiakii	k i a k ii	kiakiː	k i a k iː	darah	blood		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOOD	The body	https://concepticon.clld.org/parameters/946	7
1379	249	1894	caachitri	kaakitri	k a a k i t r i	kaakitri	k a a k i t r i	darah	blood		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOOD	The body	https://concepticon.clld.org/parameters/946	7
1380	249	1895	kijakki	kiyakki	k i y a k k i	kijakki	k i j a k k i	darah	blood		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOOD	The body	https://concepticon.clld.org/parameters/946	7
1381	249	1979	kiake	kiake	k i a k e	kiake	k i a k e	darah	blood		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOOD	The body	https://concepticon.clld.org/parameters/946	7
1382	249	1987	ekiáki	ekiáki	e k i á k i	ekiáki	e k i á k i	darah	blood		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOOD	The body	https://concepticon.clld.org/parameters/946	7
1383	249	1987	kyakh	kyakʰ	k y a k ʰ	kjakʰ	k j a k ʰ	darah	blood		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOOD	The body	https://concepticon.clld.org/parameters/946	7
1384	249	1987	kyakh	kyakʰ	k y a k ʰ	kjakʰ	k j a k ʰ	darah	blood		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOOD	The body	https://concepticon.clld.org/parameters/946	7
1385	249	2011	kiak	kiak	k i a k	kiak	k i a k	darah	blood		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOOD	The body	https://concepticon.clld.org/parameters/946	7
1386	249	2019	kiak	kiak	k i a k	kiak	k i a k	darah	blood		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOOD	The body	https://concepticon.clld.org/parameters/946	7
1387	249	2023	kiak	kiak	k i a k	kiak	k i a k	darah	blood		Contemporary Enggano	Zakaria et al. 2023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOOD	The body	https://concepticon.clld.org/parameters/946	7
1388	250	1891	afoi	afo:i	a f o:i	afɔi	a f ɔi	meniup	blow		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOW (WITH MOUTH)	Basic actions and technology	https://concepticon.clld.org/parameters/176	5
1389	250	1891	afoi	afo:i	a f o:i	afɔi	a f ɔi	meniup	blow		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOW (WITH MOUTH)	Basic actions and technology	https://concepticon.clld.org/parameters/176	5
1390	250	1987	kapoi	kapoi	k a p o i	kapoi	k a p o i	meniup	blow	blow (away/on)	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOW (WITH MOUTH)	Basic actions and technology	https://concepticon.clld.org/parameters/176	5
1391	250	1987	apo	apo	a p o	apo	a p o	meniup	blow		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOW (WITH MOUTH)	Basic actions and technology	https://concepticon.clld.org/parameters/176	5
1392	250	1987	apo	apo	a p o	apo	a p o	meniup	blow		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOW (WITH MOUTH)	Basic actions and technology	https://concepticon.clld.org/parameters/176	5
1393	250	2011	ʔa-po	'a-po	' a - p o	ʔa-po	ʔ a - p o	meniup	blow		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOW (WITH MOUTH)	Basic actions and technology	https://concepticon.clld.org/parameters/176	5
1394	250	2019	kahpo	kahpo	k a h p o	kahpo	k a h p o	meniup	blow		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLOW (WITH MOUTH)	Basic actions and technology	https://concepticon.clld.org/parameters/176	5
1395	251	1855	kokoho ; kako	kokoho ; kako	k o k o h o # ; # k a k o	kokoho ; kako	k o k o h o # ; # k a k o	biru	blue		Enggano Northwest?	vd Straten & S. 1855	kokoho  means 'blue' ; kako   means 'green'	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLUE	Sense perception	https://concepticon.clld.org/parameters/837	2
1396	251	1987	kikehə́ʔəa	kikehu̇́'u̇a	k i k e h u̇́ ' u̇ a	kikehɨ́ʔɨa	k i k e h ɨ́ ʔ ɨ a	biru	blue	blue like a corpse	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLUE	Sense perception	https://concepticon.clld.org/parameters/837	2
1397	252	1891	kahaoek²	kahau'	k a h a u '	kahauʔ	k a h a u ʔ	tumpul	blunt		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLUNT	Sense perception	https://concepticon.clld.org/parameters/379	3
1398	252	1891	kahaoek²	kahau'	k a h a u '	kahauʔ	k a h a u ʔ	tumpul	blunt		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLUNT	Sense perception	https://concepticon.clld.org/parameters/379	3
1399	252	1895	kahaoe(k)	kahau'	k a h a u '	kahauʔ	k a h a u ʔ	tumpul	blunt		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLUNT	Sense perception	https://concepticon.clld.org/parameters/379	3
1400	252	1987	kãhãũ	kãhãũ	k ã h ã ũ	kãhãũ	k ã h ã ũ	tumpul	blunt		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BLUNT	Sense perception	https://concepticon.clld.org/parameters/379	3
1401	253	1891	eininahak²	eininaha'	e i n i n a h a '	eininahaʔ	e i n i n a h a ʔ	papan	board (n.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOARD	The house	https://concepticon.clld.org/parameters/1227	1
1402	253	1891	eininahak²	eininaha'	e i n i n a h a '	eininahaʔ	e i n i n a h a ʔ	papan	board (n.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOARD	The house	https://concepticon.clld.org/parameters/1227	1
1403	254	<1855	[djoeba-]beri-berri	[juba-]bEri-bErri	[ j u b a - ] b E r i - b E r r i	[d͡ʒuba-]bɛri-bɛrri	[ d͡ʒ u b a - ] b ɛ r i - b ɛ r r i	kapal	boat		Enggano	Brouwer <1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOAT	Motion	https://concepticon.clld.org/parameters/1844	2
1404	254	1855	bidie bidie	bidii bidii	b i d ii # b i d ii	bidiː bidiː	b i d iː # b i d iː	kapal	boat		Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOAT	Motion	https://concepticon.clld.org/parameters/1844	2
1405	255	1888	èfoeroe èloha	Efuru Eloha	E f u r u # E l o h a	ɛfuru ɛloha	ɛ f u r u # ɛ l o h a	daun sampan	boat decoration (with leaves)		Enggano	Helfrich 1888	NA	lit. 'boat leaves'		NA	NA	NA	NA	NA	NA	NA	ORNAMENT	Clothing and grooming	https://concepticon.clld.org/parameters/917	1
1406	256	1870	karaha	karaha	k a r a h a	karaha	k a r a h a	badan	body		Enggano	Francis 1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BODY	The body	https://concepticon.clld.org/parameters/1480	4
1407	256	1879	karaha	karaha	k a r a h a	karaha	k a r a h a	badan	body		Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BODY	The body	https://concepticon.clld.org/parameters/1480	4
1408	256	1895	kǎrāhā	kăraahaa	k ă r aa h aa	kᾰraːhaː	k ᾰ r aː h aː	badan	body		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BODY	The body	https://concepticon.clld.org/parameters/1480	4
1409	256	1987	ekaraha	ekaraha	e k a r a h a	ekaraha	e k a r a h a	badan	body	trunk, body, torso, tuber (of sweet potato)	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BODY	The body	https://concepticon.clld.org/parameters/1480	4
1410	256	2011	karah	karah	k a r a h	karah	k a r a h	badan	body		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BODY	The body	https://concepticon.clld.org/parameters/1480	4
1411	256	2019	karah	karah	k a r a h	karah	k a r a h	badan	body		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BODY	The body	https://concepticon.clld.org/parameters/1480	4
1412	257	1891	koedodoka	kudodoka	k u d o d o k a	kudodoka	k u d o d o k a	badan	body		Enggano Kèfoe	Helfrich & Pieters 1891	lit. 'our bodies'	NA	NA	NA	NA	NA	NA	NA	NA	NA	BODY	The body	https://concepticon.clld.org/parameters/1480	3
1413	257	1891	koedodoka	kudodoka	k u d o d o k a	kudodoka	k u d o d o k a	badan	body		Enggano Barohia	Helfrich & Pieters 1891	lit. 'our bodies'	NA	NA	NA	NA	NA	NA	NA	NA	NA	BODY	The body	https://concepticon.clld.org/parameters/1480	3
1414	257	1895	koedŏdŏkŏ	kudOdOkO	k u d O d O k O	kudɔdɔkɔ	k u d ɔ d ɔ k ɔ	badan	body		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BODY	The body	https://concepticon.clld.org/parameters/1480	3
1415	257	1987	ekudodo	ekudodo	e k u d o d o	ekudodo	e k u d o d o	badan	body	body, trunk, stalk	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BODY	The body	https://concepticon.clld.org/parameters/1480	3
1416	258	1891	toeroeroei	tururui	t u r u r u i	tururui	t u r u r u i	bulu (badan)	body hair		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HAIR (BODY)	The body	https://concepticon.clld.org/parameters/189	4
1417	258	1891	poeroeroei	pururui	p u r u r u i	pururui	p u r u r u i	bulu (badan)	body hair		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HAIR (BODY)	The body	https://concepticon.clld.org/parameters/189	4
1418	258	1979	purdu	purdu	p u r d u	purdu	p u r d u	bulu (badan)	body hair		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HAIR (BODY)	The body	https://concepticon.clld.org/parameters/189	4
1419	258	1987	epurudui [ukaraha]	epurudui [ukaraha]	e p u r u d u i # [ u k a r a h a ]	epurudui [ukaraha]	e p u r u d u i # [ u k a r a h a ]	bulu (badan)	body hair	bristle, hair, feather, leaf	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HAIR (BODY)	The body	https://concepticon.clld.org/parameters/189	4
1420	259	2011	ka-dit	ka-dit	k a - d i t	ka-dit	k a - d i t	mendidih	boil (intr.)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (OF LIQUID)	Food and drink	https://concepticon.clld.org/parameters/792	1
1421	260	1895	kĕlèpè	kėlEpE	k ė l E p E	kəlɛpɛ	k ə l ɛ p ɛ	bisul	boil (n.)		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (OF SKIN)	The body	https://concepticon.clld.org/parameters/793	5
1422	260	1916	èkarèpè(h)	EkarEpE(h)	E k a r E p E ( h )	ɛkarɛpɛ(h)	ɛ k a r ɛ p ɛ ( h )	bisul	boil (n.)	boil, pimple, carbuncle	Enggano	Helfrich 1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (OF SKIN)	The body	https://concepticon.clld.org/parameters/793	5
1423	260	1987	ekarepe	ekarepe	e k a r e p e	ekarepe	e k a r e p e	bisul	boil (n.)	carbuncle, ulcer	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (OF SKIN)	The body	https://concepticon.clld.org/parameters/793	5
1424	260	2011	ka-rep	ka-rEp	k a - r E p	ka-rɛp	k a - r ɛ p	bisul	boil (n.)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (OF SKIN)	The body	https://concepticon.clld.org/parameters/793	5
1425	260	2019	karep ; [tapuh] kadėkarep	karep ; [tapuh] kadėkarep	k a r e p # ; # [ t a p u h ] # k a d ė k a r e p	karep ; [tapuh] kadәkarep	k a r e p # ; # [ t a p u h ] # k a d ә k a r e p	bisul	boil (n.)		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (OF SKIN)	The body	https://concepticon.clld.org/parameters/793	5
1426	261	2011	iaʔkeʔei	ia'kE'e:i	i a ' k E ' e:i	iaʔkɛʔɛi	i a ʔ k ɛ ʔ ɛi	bisul	boil (n.)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (OF SKIN)	The body	https://concepticon.clld.org/parameters/793	1
1427	262	1891	foedak²	fuda'	f u d a '	fudaʔ	f u d a ʔ	merebus	boil (tr.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (SOMETHING)	Food and drink	https://concepticon.clld.org/parameters/2492	4
1428	262	1891	foedak²	fuda'	f u d a '	fudaʔ	f u d a ʔ	merebus	boil (tr.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (SOMETHING)	Food and drink	https://concepticon.clld.org/parameters/2492	4
1429	262	1987	puʔuda: ; kipuda ; kapuda ; kababuda	pu'uda: ; kipuda ; kapuda ; kababuda	p u ' u d a : # ; # k i p u d a # ; # k a p u d a # ; # k a b a b u d a	puʔuda: ; kipuda ; kapuda ; kababuda	p u ʔ u d a : # ; # k i p u d a # ; # k a p u d a # ; # k a b a b u d a	merebus	boil (tr.)		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (SOMETHING)	Food and drink	https://concepticon.clld.org/parameters/2492	4
1430	262	2011	pur	pur	p u r	pur	p u r	merebus	boil (tr.)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (SOMETHING)	Food and drink	https://concepticon.clld.org/parameters/2492	4
1431	262	2019	kapur	kapur	k a p u r	kapur	k a p u r	merebus	boil (tr.)		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (SOMETHING)	Food and drink	https://concepticon.clld.org/parameters/2492	4
1432	263	2011	ka-rep	ka-rEp	k a - r E p	ka-rɛp	k a - r ɛ p	merebus	boil (tr.)		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (SOMETHING)	Food and drink	https://concepticon.clld.org/parameters/2492	1
1433	264	1895	fahoeroe ; pakoeroe	fahuru ; pakuru	f a h u r u # ; # p a k u r u	fahuru ; pakuru	f a h u r u # ; # p a k u r u	guling	bolster		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1434	265	1864	ah[oe]	ah[u]	a h [ u ]	ah[u]	a h [ u ]	tulang	bone		Enggano North	Walland 1864	lit. 'my bone'	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1435	265	1891	èa	Ea	E a	ɛa	ɛ a	tulang	bone		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1436	265	1891	èa	Ea	E a	ɛa	ɛ a	tulang	bone		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1437	265	1894	eà	ea	e a	ea	e a	tulang	bone		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1438	265	1895	èā	Eaa	E aa	ɛaː	ɛ aː	tulang	bone		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1439	265	1916	èa	Ea	E a	ɛa	ɛ a	tulang	bone		Enggano	Helfrich 1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1440	265	1979	eya	eya	e y a	eja	e j a	tulang	bone		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1441	265	ms.	ʔɛˈa:	NA	NA	NA	NA	tulang	bone		Enggano	Nothofer 1986 ms.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1442	265	1987	eʔā [ukaraha]	e'aa [ukaraha]	e ' aa # [ u k a r a h a ]	eʔaː [ukaraha]	e ʔ aː # [ u k a r a h a ]	tulang	bone		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1443	265	1987	Ea	Ea	E a	ɛa	ɛ a	tulang	bone		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1444	265	1987	Ea	Ea	E a	ɛa	ɛ a	tulang	bone		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1445	265	2011	(ʔe)ʔea	('E)'Ea	( ' E ) ' E a	(ʔɛ)ʔɛa	( ʔ ɛ ) ʔ ɛ a	tulang	bone		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1446	265	2019	e'eia	e'eia	e ' e i a	eʔeia	e ʔ e i a	tulang	bone		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1447	265	2023	e'ea	e'ea	e ' e a	eʔea	e ʔ e a	tulang	bone		Contemporary Enggano	Zakaria et al. 2023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	11
1448	266	1895	panaŏ	panaO	p a n a O	panaɔ	p a n a ɔ	batas	border		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BORDER	Social and political relations	https://concepticon.clld.org/parameters/2546	2
1449	266	1987	epanãʔã͜uã	epanã'ã:uã	e p a n ã ' ã: u ã	epanãʔã͜uã	e p a n ã ʔ ã͜ u ã	batas	border	border, gap,	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BORDER	Social and political relations	https://concepticon.clld.org/parameters/2546	2
1450	267	2019	kahinan	kahinan	k a h i n a n	kahinan	k a h i n a n	mengebor lubang	bore a hole		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BORE	Basic actions and technology	https://concepticon.clld.org/parameters/1501	1
1451	268	2011	ʔohmeʔ	'ohmE'	' o h m E '	ʔohmɛʔ	ʔ o h m ɛ ʔ	mengebor lubang	bore a hole		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BORE	Basic actions and technology	https://concepticon.clld.org/parameters/1501	1
1452	269	1891	fèfèjak²ĕ	fEfEya'ė	f E f E y a ' ė	fɛfɛjaʔə	f ɛ f ɛ j a ʔ ə	meminjam	borrow		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BORROW	Possession	https://concepticon.clld.org/parameters/1823	2
1453	269	1891	fèfèjak²ĕ	fEfEya'ė	f E f E y a ' ė	fɛfɛjaʔə	f ɛ f ɛ j a ʔ ə	meminjam	borrow		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BORROW	Possession	https://concepticon.clld.org/parameters/1823	2
1454	269	1895	fèfèja(k)ĕ	fEfEya'ė	f E f E y a ' ė	fɛfɛjaʔə	f ɛ f ɛ j a ʔ ə	meminjam	borrow		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BORROW	Possession	https://concepticon.clld.org/parameters/1823	2
1455	270	1895	èèhandie	EEhandi	E E h a n d i	ɛɛhandi	ɛ ɛ h a n d i	meminjam	borrow		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BORROW	Possession	https://concepticon.clld.org/parameters/1823	1
1456	271	1879	epiëko ; epiéko	epi'ekO ; epiekO	e p i'e k O # ; # e p i e k O	epiʔekɔ ; epiekɔ	e p iʔe k ɔ # ; # e p i e k ɔ	busur	bow (n.)		Enggano	Oudemans 1879	NA	Keuning (1955:192, fn. 11) says that the Enggano people never bore any bows and arrows and that the local spears were mistaken for bows and arrows	cf. arrow	NA	NA	NA	NA	NA	NA	NA	BOW	Warfare and hunting	https://concepticon.clld.org/parameters/994	4
1457	271	1891	epiéko	epieko	e p i e k o	epieko	e p i e k o	busur	bow (n.)	arrow	Enggano Kèfoe	Helfrich & Pieters 1891	NA	Keuning (1955:192, fn. 11) says that the Enggano people never bore any bows and arrows and that the local spears were mistaken for bows and arrows	cf. arrow	NA	NA	NA	NA	NA	NA	NA	BOW	Warfare and hunting	https://concepticon.clld.org/parameters/994	4
