ID	Cognate_ID	Year	Original_Form	Orthography	Ortho_Segments	IPA	IPA_Segments	Indonesian	English	English_Original	Doculect	Sources	Note_for_Year	Note_for_Cognate	Crossreference	PAN_Etymon	PAN_English	PAN_Source	PMP_Etymon	PMP_English	PMP_Source	Etymology_Source	Concepticon_Gloss	Semantic_Field	Concepticon	Number_of_Cognates
949	97	1891	kaèlaho	ka:elaho	k a:e l a h o	kaɛlaho	k aɛ l a h o	udara	air		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AIR	The physical world	https://concepticon.clld.org/parameters/27	1
950	97	1891	kaèlaho	ka:elaho	k a:e l a h o	kaɛlaho	k aɛ l a h o	udara	air		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AIR	The physical world	https://concepticon.clld.org/parameters/27	1
951	98	1864	khidrah	khidrah	k h i d r a h	khidrah	k h i d r a h	semua	all		Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
952	98	1891	kidjĕra	kijėra	k i j ė r a	kid͡ʒəra	k i d͡ʒ ə r a	semua	all		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
953	98	1891	kidjĕra	kijėra	k i j ė r a	kid͡ʒəra	k i d͡ʒ ə r a	semua	all		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
954	98	1894	chidara	kidara	k i d a r a	kidara	k i d a r a	semua	all	all, their	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
955	98	1895	kidjĕrŏ	kijėrO	k i j ė r O	kid͡ʒərɔ	k i d͡ʒ ə r ɔ	semua	all		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
956	98	1979	kiar	kiar	k i a r	kiar	k i a r	semua	all		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
957	98	1982	kidjera	kijEra	k i j E r a	kid͡ʒɛra	k i d͡ʒ ɛ r a	semua	all		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
958	98	1987	kídera	kídera	k í d e r a	kidera	k i d e r a	semua	all		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
959	98	1987	kítera	kítera	k í t e r a	kitera	k i t e r a	semua	all		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
960	98	1987	ki	ki	k i	ki	k i	semua	all		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
961	98	1987	kiar	kiar	k i a r	kiar	k i a r	semua	all		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
962	98	2011	kiar	kiar	k i a r	kiar	k i a r	semua	all		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
963	98	2019	kitėr	kitėr	k i t ė r	kitәr	k i t ә r	semua	all		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	9
964	99	1895	fakidja	fakija	f a k i j a	fakid͡ʒa	f a k i d͡ʒ a	semua	all		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	1
965	100	1895	haèloedă(k)	haEludă'	h a E l u d ă '	haɛludᾰʔ	h a ɛ l u d ᾰ ʔ	semua	all		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	Quantity	https://concepticon.clld.org/parameters/98	1
966	101	2011	nahai	naha:i	n a h a:i	nahai	n a h ai	mengizinkan	allow		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALLOW	Social and political relations	https://concepticon.clld.org/parameters/3238	1
967	101	2019	nahai	nahai	n a h a i	nahai	n a h a i	mengizinkan	allow		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALLOW	Social and political relations	https://concepticon.clld.org/parameters/3238	1
968	102	1895	ijabakoewā	iyabakuwaa	i y a b a k u w a a	ijabakuwaː	i j a b a k u w aː	sekutu	ally		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
969	103	1891	fanè	fanE	f a n E	fanɛ	f a n ɛ	hampir	almost		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	cf. tight	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
970	103	1891	panè	panE	p a n E	panɛ	p a n ɛ	hampir	almost		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	cf. tight	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
971	103	1894	bapanena	bapanena	b a p a n e n a	bapanena	b a p a n e n a	hampir	almost		Enggano	Modigliani 1894	NA	NA	cf. tight	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
972	103	1895	panĕha	panėha	p a n ė h a	panəha	p a n ə h a	hampir	almost		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. tight	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
973	103	1987	panẽ̄	panẽẽ	p a n ẽ ẽ	panẽː	p a n ẽː	hampir	almost		Enggano	Kähler 1987	NA	NA	cf. tight	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
974	104	2011	ki-kãʔũ	ki-kã'ũ	k i - k ã ' ũ	ki-kãʔũ	k i - k ã ʔ ũ	setengah pingsan	almost faint		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAINT (PASS OUT)	The body	https://concepticon.clld.org/parameters/3616	2
975	104	2019	kĩkã'ũ	kĩkã'ũ	k ĩ k ã ' ũ	kĩkãʔũ	k ĩ k ã ʔ ũ	setengah pingsan	almost faint		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAINT (PASS OUT)	The body	https://concepticon.clld.org/parameters/3616	2
976	105	2019	kipahki'ė	kipahki'ė	k i p a h k i ' ė	kipahkiʔә	k i p a h k i ʔ ә	setengah pingsan	almost faint		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAINT (PASS OUT)	The body	https://concepticon.clld.org/parameters/3616	1
977	106	2011	pahnamik	pahnamik	p a h n a m i k	pahnamik	p a h n a m i k	hampir tidak terlihat	almost invisible		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
978	106	2019	kipahnamik	kipahnamik	k i p a h n a m i k	kipahnamik	k i p a h n a m i k	hampir tidak terlihat	almost invisible		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
979	107	1982	ho̠o̠	hOO	h O O	hɔː	h ɔː	sudah	already		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	3
980	107	1987	hō	hoo	h o o	hoː	h oː	sudah	already		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	3
981	107	2011	ho	ho	h o	ho	h o	sudah	already		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	3
982	107	2023	ho	ho	h o	ho	h o	sudah	already		Contemporary Enggano	Zakaria et al. 2023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	3
983	108	1891	aböha	abu̇ha	a b u̇ h a	abɨha	a b ɨ h a	sudah	already		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	cf. ready, cf. finished, cf. roast (v.), cf. ripe	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	8
984	108	1891	aböha	abu̇ha	a b u̇ h a	abɨha	a b ɨ h a	sudah	already		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	cf. ready, cf. finished, cf. roast (v.), cf. ripe	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	8
985	108	1894	abóha	aboha	a b o h a	aboha	a b o h a	sudah	already		Enggano	Modigliani 1894	NA	NA	cf. ready, cf. finished, cf. roast (v.), cf. ripe	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	8
986	108	1895	aboeha	abuha	a b u h a	abuha	a b u h a	sudah	already		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. ready, cf. finished, cf. roast (v.), cf. ripe	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	8
987	108	1979	abeh	abeh	a b e h	abeh	a b e h	sudah	already		Enggano	Amran et al. 1979	NA	NA	cf. ready, cf. finished, cf. roast (v.), cf. ripe	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	8
988	108	ms.	ʔaˈbəh	NA	NA	NA	NA	sudah	already		Enggano	Nothofer 1986 ms.	NA	NA	cf. ready, cf. finished, cf. roast (v.), cf. ripe	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	8
989	108	1987	abəha	abu̇ha	a b u̇ h a	abɨha	a b ɨ h a	sudah	already		Enggano	Kähler 1987	NA	NA	cf. ready, cf. finished, cf. roast (v.), cf. ripe	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	8
990	108	2011	ʔabɨx	'abu̇x	' a b u̇ x	ʔabɨç	ʔ a b ɨ ç	sudah	already		Enggano Meok	Yoder 2011	NA	NA	cf. ready, cf. finished, cf. roast (v.), cf. ripe	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	8
991	108	2019	abėh	abėh	a b ė h	abәh	a b ә h	sudah	already		Enggano Elicitation	Aron 2019	NA	NA	cf. ready, cf. finished, cf. roast (v.), cf. ripe	NA	NA	NA	NA	NA	NA	NA	ALREADY	Time	https://concepticon.clld.org/parameters/2576	8
992	109	1894	bodo	bodo	b o d o	bodo	b o d o	selalu	always		Enggano	Modigliani 1894	NA	NA	cf. earlier	NA	NA	NA	NA	NA	NA	NA	ALWAYS	Time	https://concepticon.clld.org/parameters/1676	1
993	110	1891	ofè	ofE	o f E	ofɛ	o f ɛ	penyergapan	ambush		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AMBUSH	Warfare and hunting	https://concepticon.clld.org/parameters/65	1
994	110	1891	ofè	ofE	o f E	ofɛ	o f ɛ	penyergapan	ambush		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AMBUSH	Warfare and hunting	https://concepticon.clld.org/parameters/65	1
995	111	1891	omokie	omoki	o m o k i	omoki	o m o k i	penyergapan	ambush		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AMBUSH	Warfare and hunting	https://concepticon.clld.org/parameters/65	1
996	111	1891	omokie	omoki	o m o k i	omoki	o m o k i	penyergapan	ambush		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AMBUSH	Warfare and hunting	https://concepticon.clld.org/parameters/65	1
997	112	1864	na-apoea-kha-halé	na'apua'kha'hale	n a ' a p u a ' k h a ' h a l e	naʔapuaʔkhaʔhale	n a ʔ a p u a ʔ k h a ʔ h a l e	leluhur	ancestor	people who lived long before us	Enggano North	Walland 1864	NA	NA	cf. crocodile	NA	NA	NA	NA	NA	NA	NA	ANCESTORS	Kinship	https://concepticon.clld.org/parameters/1669	4
998	112	1894	napuaca	napuaka	n a p u a k a	napuaka	n a p u a k a	leluhur	ancestor		Enggano	Modigliani 1894	NA	NA	cf. crocodile	NA	NA	NA	NA	NA	NA	NA	ANCESTORS	Kinship	https://concepticon.clld.org/parameters/1669	4
999	112	1895	na(k)_poewanahalè	na'_puwanahalE	n a ' _ p u w a n a h a l E	naʔ_puwanahalɛ	n a ʔ _ p u w a n a h a l ɛ	leluhur	ancestor		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. crocodile	NA	NA	NA	NA	NA	NA	NA	ANCESTORS	Kinship	https://concepticon.clld.org/parameters/1669	4
1000	112	1987	enãʔãpũã	enã'ãpũã	e n ã ' ã p ũ ã	enãʔãpũã	e n ã ʔ ã p ũ ã	leluhur	ancestor		Enggano	Kähler 1987	NA	NA	cf. crocodile	NA	NA	NA	NA	NA	NA	NA	ANCESTORS	Kinship	https://concepticon.clld.org/parameters/1669	4
1001	113	1987	(ʔ)ũpũ	(')ũpũ	( ' ) ũ p ũ	(ʔ)ũpũ	( ʔ ) ũ p ũ	leluhur	ancestor		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANCESTORS	Kinship	https://concepticon.clld.org/parameters/1669	1
1002	114	1864	pahoe	pahu	p a h u	pahu	p a h u	jangkar	anchor (n.)		Enggano North	Walland 1864	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/29851"" target=""_blank"">batux</a>	stone, testicle	ACD	*<a href=""https://acd.clld.org/cognatesets/29851#s-6486"" target=""_blank"">batu</a>	stone, testicle	ACD	Edwards 2015:94	ANCHOR	Motion	https://concepticon.clld.org/parameters/1870	3
1003	114	1895	èfakoe	Efaku	E f a k u	ɛfaku	ɛ f a k u	jangkar	anchor (n.)	anchor, k.o. weight and measure	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/29851"" target=""_blank"">batux</a>	stone, testicle	ACD	*<a href=""https://acd.clld.org/cognatesets/29851#s-6486"" target=""_blank"">batu</a>	stone, testicle	ACD	Edwards 2015:94	ANCHOR	Motion	https://concepticon.clld.org/parameters/1870	3
1004	114	1987	eãpãkũ	eãpãkũ	e ã p ã k ũ	eãpãkũ	e ã p ã k ũ	jangkar	anchor (n.)	anchor, wooden cylinder	Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/29851"" target=""_blank"">batux</a>	stone, testicle	ACD	*<a href=""https://acd.clld.org/cognatesets/29851#s-6486"" target=""_blank"">batu</a>	stone, testicle	ACD	Edwards 2015:94	ANCHOR	Motion	https://concepticon.clld.org/parameters/1870	3
1005	115	1864	menapa-pahoea_oebah	menapa'pahua_ubah	m e n a p a ' p a h u a _ u b a h	menapaʔpahua_ubah	m e n a p a ʔ p a h u a _ u b a h	berlabuh	anchor (v.)		Enggano North	Walland 1864	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30632"" target=""_blank"">sauq</a>	anchor	ACD	Edwards 2015:97-98	ANCHOR	Motion	https://concepticon.clld.org/parameters/1870	1
1006	116	1987	kikoa	kikoa	k i k o a	kikoa	k i k o a	berlabuh	anchor (v.)		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANCHOR	Motion	https://concepticon.clld.org/parameters/1870	1
1007	117	1891	mahèkoe	mahEku	m a h E k u	mahɛku	m a h ɛ k u	berlabuh	anchored		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
1008	117	1891	mahèkoe	mahEku	m a h E k u	mahɛku	m a h ɛ k u	berlabuh	anchored		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
1009	117	1895	èhèkoe	EhEku	E h E k u	ɛhɛku	ɛ h ɛ k u	berlabuh	anchored	harbour	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
1010	118	1891	hi	hi	h i	hi	h i	dan	and		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
1011	118	1891	hi	hi	h i	hi	h i	dan	and		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
1012	118	1979	hi	hi	h i	hi	h i	dan	and	again	Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
1013	118	1982	hii	hii	h i i	hiː	h iː	dan	and		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
1014	118	1987	hī	hii	h i i	hiː	h iː	dan	and	and, with, plus	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
1015	118	1987	he	he	h e	he	h e	dan	and	and, with, plus	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
1016	118	2019	he	he	h e	he	h e	dan	and		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
1017	119	1891	farakoa	farakoa	f a r a k o a	farakoa	f a r a k o a	dan	and		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
1018	119	1891	farakoa	farakoa	f a r a k o a	farakoa	f a r a k o a	dan	and		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
1019	119	1895	farakoa	farakOa	f a r a k O a	farakɔa	f a r a k ɔ a	dan	and		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
1020	120	1891	ijo	iyo	i y o	ijo	i j o	dan	and		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
1021	120	1891	ijo	iyo	i y o	ijo	i j o	dan	and		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
1022	121	1895	panako	panakO	p a n a k O	panakɔ	p a n a k ɔ	dan	and		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
1023	122	2011	kiʔaru	ki'aru	k i ' a r u	kiʔaru	k i ʔ a r u	dan	and		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
1024	123	1891	fahoewĕ	fahuwė	f a h u w ė	fahuwə	f a h u w ə	marah	angry		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
1025	123	1891	fahoewè	fahuwE	f a h u w E	fahuwɛ	f a h u w ɛ	marah	angry		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
1026	123	1891	fahouwak	faho:uwak	f a h o:u w a k	fahɔuwak	f a h ɔu w a k	marah	angry		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
1027	123	1891	pahoewĕ	pahuwė	p a h u w ė	pahuwə	p a h u w ə	marah	angry		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
1028	123	1891	pahoewè	pahuwE	p a h u w E	pahuwɛ	p a h u w ɛ	marah	angry		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
1029	123	1891	fahouwak	faho:uwak	f a h o:u w a k	fahɔuwak	f a h ɔu w a k	marah	angry		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
1030	123	1894	pahuna_[chideidia]	pahuna_[kide:idia]	p a h u n a _ [ k i d e:i d i a ]	pahuna_[kidɛidia]	p a h u n a _ [ k i d ɛi d i a ]	marah	angry	anger	Enggano	Modigliani 1894	lit. 'his belly is angry'	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
1031	123	1979	pahu	pahu	p a h u	pahu	p a h u	marah	angry		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
1032	123	2011	pahu	pahu	p a h u	pahu	p a h u	marah	angry		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
1033	123	2019	kipahu	kipahu	k i p a h u	kipahu	k i p a h u	marah	angry		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
1034	125	1895	kariha_wae	karixa_wae	k a r i x a _ w a e	kariça_wae	k a r i ç a _ w a e	pergelangan kaki	ankle		Enggano Pulau Dua 1895	Stockhof 1987	NA	literally 'ear of leg'	NA	NA	NA	NA	NA	NA	NA	NA	ANKLE	The body	https://concepticon.clld.org/parameters/803	2
1035	125	1987	ekadixa_uae	ekadixa_uae	e k a d i x a _ u a e	ekadiça_uae	e k a d i ç a _ u a e	pergelangan kaki	ankle		Enggano	Kähler 1987	NA	literally 'ear of leg'	NA	NA	NA	NA	NA	NA	NA	NA	ANKLE	The body	https://concepticon.clld.org/parameters/803	2
1036	126	1987	bakEa	bakEa	b a k E a	bakɛa	b a k ɛ a	pergelangan kaki	ankle		Enggano Malakoni	Kasim et al. 1987	NA	literally 'eye of leg'	NA	NA	NA	NA	NA	NA	NA	NA	ANKLE	The body	https://concepticon.clld.org/parameters/803	1
1037	126	1987	bakEa	bakEa	b a k E a	bakɛa	b a k ɛ a	pergelangan kaki	ankle		Enggano Banjar Sari	Kasim et al. 1987	NA	literally 'eye of leg'	NA	NA	NA	NA	NA	NA	NA	NA	ANKLE	The body	https://concepticon.clld.org/parameters/803	1
1038	127	1891	ijarak²_noha	iyara'_noha	i y a r a ' _ n o h a	ijaraʔ_noha	i j a r a ʔ _ n o h a	mengganggu	annoy		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MAKE ANGRY (ANNOY)	Emotions and values	https://concepticon.clld.org/parameters/2892	1
1039	127	1891	ijarak²_noha	iyara'_noha	i y a r a ' _ n o h a	ijaraʔ_noha	i j a r a ʔ _ n o h a	mengganggu	annoy		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MAKE ANGRY (ANNOY)	Emotions and values	https://concepticon.clld.org/parameters/2892	1
1040	128	1891	adie	adi	a d i	adi	a d i	jawaban	answer (n.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
1041	128	1891	arie	ari	a r i	ari	a r i	jawaban	answer (n.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
1042	128	1895	paharie	pahari	p a h a r i	pahari	p a h a r i	jawaban	answer (n.)	answer (v.)	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
1043	128	1982	adie	adiE	a d i E	adiɛ	a d i ɛ	jawaban	answer (n.)	answer (v.)	Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
1044	128	ms.	kar	NA	NA	NA	NA	jawaban	answer (n.)		Enggano	Nothofer 1986 ms.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
1045	128	ms.	ʔarha͜i	NA	NA	NA	NA	jawaban	answer (n.)		Enggano	Nothofer 1986 ms.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
1046	128	1987	edadi	edadi	e d a d i	edadi	e d a d i	jawaban	answer (n.)		Enggano	Kähler 1987	edadi  means 'answer (n.)'	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
1047	128	1987	kadi	kadi	k a d i	kadi	k a d i	jawaban	answer (n.)		Enggano	Kähler 1987	kadi   means 'answer (v.)'	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
1048	129	1891	kifahoudiaĕ	kifaho:udiaė	k i f a h o:u d i a ė	kifahɔudiaə	k i f a h ɔu d i a ə	menjawab	answer (v.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	1
1049	129	1891	kifahoudiaĕ	kifaho:udiaė	k i f a h o:u d i a ė	kifahɔudiaə	k i f a h ɔu d i a ə	menjawab	answer (v.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	1
