ID	Cognate ID	Year	Given as	Common transcription	IPA phonemic transcription	Indonesian	English	Original English gloss in source	Semantic field	Doculect info	Sources	Note for each year	Note for Cognate ID	Crossreference	PAN etymon	PAN English gloss	PAN source	PMP etymon	PMP English gloss	PMP source	Etymological sources	Concepticon gloss	Concepticon	Number of Cognates
811	77	1855	oeloe	ulu	ulu	kepala	head		body parts	Enggano South?	v. Rosenberg 1855	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
812	77	1855	oeloe	ulu	ulu	kepala	head		body parts	Enggano Northwest?	vd Straten & S. 1855	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
813	77	1864	oeloe	ulu	ulu	kepala	head		body parts	Enggano North	Walland 1864	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
814	77	1870	e oeloe	e ulu	e ulu	kepala	head		body parts	Enggano	Francis 1870	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
815	77	1878	ulu	ulu	ulu	kepala	head		body parts	Enggano Northwest	v. Rosenberg 1878	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
816	77	1879	é oeloe	e ulu	e ulu	kepala	head		body parts	Enggano	Oudemans 1879	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
817	77	1891	èoeloe	Eulu	ɛulu	kepala	head		body parts	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
818	77	1891	èoedoe	Eudu	ɛudu	kepala	head		body parts	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
819	77	1894	euru	euru	euru	kepala	head		body parts	Enggano	Modigliani 1894	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
820	77	1895	èoeloe ; èoedoe	Eulu ; Eudu	ɛulu ; ɛudu	kepala	head		body parts	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
821	77	1979	hyur	hyur	hjur	kepala	head		body parts	Enggano	Amran et al. 1979	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
822	77	1982	ulu ; udu	ulu ; udu	ulu ; udu	kepala	head		body parts	Enggano	Capell 1982	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
823	77	1987	e-udu	e-udu	e-udu	kepala	head		body parts	Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
824	77	1987	Eyu	Eyu	ɛju	kepala	head		body parts	Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
825	77	1987	Eyurup	Eyurup	ɛjurup	kepala	head		body parts	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
826	77	2011	iur	iur	iur	kepala	head		body parts	Enggano Meok	Yoder 2011	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
827	77	2019	yur	yur	jur	kepala	head		body parts	Enggano Elicitation	Aron 2019	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27867"" target=""_blank"">quluh</a>	head	ACD	*<a href=""https://acd.clld.org/cognatesets/27867#s-4674"" target=""_blank"">qulu</a>	head	ACD	Lafeber 1922:23, Edwards 2015:94-97, ACD 4673	HEAD	https://concepticon.clld.org/parameters/1256	15
828	78	1879	ietebe	itebe	itebe	di atas	above		position	Enggano	Oudemans 1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ABOVE	https://concepticon.clld.org/parameters/1741	7
829	78	1891	itèbè	itEbE	itɛbɛ	di atas	above		position	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ABOVE	https://concepticon.clld.org/parameters/1741	7
830	78	1891	itèbè	itEbE	itɛbɛ	di atas	above		position	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ABOVE	https://concepticon.clld.org/parameters/1741	7
831	78	1894	itcébe	itcebe	itt͡ʃebe	di atas	above		position	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ABOVE	https://concepticon.clld.org/parameters/1741	7
832	78	1895	itèbè ; dèbè	itEbE ; dEbE	itɛbɛ ; dɛbɛ	di atas	above		position	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ABOVE	https://concepticon.clld.org/parameters/1741	7
833	78	1987	itebe ; idebe	itebe ; idebe	itebe ; idebe	di atas	above		position	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ABOVE	https://concepticon.clld.org/parameters/1741	7
834	78	2011	ʔi-tem	'i-tEm	ʔi-tɛm	di atas	above		position	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ABOVE	https://concepticon.clld.org/parameters/1741	7
835	78	2019	iteb	iteb	iteb	di atas	above		position	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ABOVE	https://concepticon.clld.org/parameters/1741	7
836	79	1987	yapaua	yapaua	japaua	di atas	above		position	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ABOVE	https://concepticon.clld.org/parameters/1741	1
837	80	2019	bak kareb	bak kareb	bak kareb	abses	abscess		diseases	Enggano Elicitation	Aron 2019	NA	Mod. loanword from Minang?	cf. Malay barah	NA	NA	NA	NA	NA	NA	NA	BOIL (OF SKIN)	https://concepticon.clld.org/parameters/793	1
838	81	2011	ken	kEn	kɛn	abses	abscess		diseases	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BOIL (OF SKIN)	https://concepticon.clld.org/parameters/793	1
839	82	1894	echienia	ekienia	ekienia	melimpah	abundant		quantity	Enggano	Modigliani 1894	NA	connection unclear	NA	NA	NA	NA	NA	NA	NA	NA	RICH	https://concepticon.clld.org/parameters/712	2
840	82	1987	kikəʔəka	kiku̇'u̇ka	kikɨʔɨka	melimpah	abundant	overfilled	quantity	Enggano	Kähler 1987	NA	connection unclear	NA	NA	NA	NA	NA	NA	NA	NA	RICH	https://concepticon.clld.org/parameters/712	2
841	83	1891	aoenak² èabaa	auna' Eabaa	aunaʔ ɛabaa	kecelakaan	accident		other	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
842	83	1891	aoenak² èabaa	auna' Eabaa	aunaʔ ɛabaa	kecelakaan	accident		other	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
843	84	1891	pakoekoe	pakuku	pakuku	seberang	across	about	directions	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ACROSS	https://concepticon.clld.org/parameters/2670	2
844	84	1891	pakoekoe	pakuku	pakuku	seberang	across	about	directions	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ACROSS	https://concepticon.clld.org/parameters/2670	2
845	84	1987	pakũkũ hĩ	pakũkũ hĩ	pakũkũ hĩ	seberang	across		directions	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ACROSS	https://concepticon.clld.org/parameters/2670	2
846	85	1894	coda	koda	koda	mengadopsi anak	adopt a child		other	Enggano	Modigliani 1894	likely a derivative of ara 'child', perhaps corresponding to Kähler hо̄ baʔara 'already have a child'	NA	cf. give birth	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
847	85	1987	kaʔara	ka'ara	kaʔara	mengadopsi anak	adopt a child		other	Enggano	Kähler 1987	NA	NA	cf. give birth	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
848	86	1888	fanema	fanema	fanema	kapak	adze		tools	Enggano	Helfrich 1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ADZE	https://concepticon.clld.org/parameters/290	4
849	86	1891	fanĕma	fanėma	fanəma	kapak	adze		tools	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ADZE	https://concepticon.clld.org/parameters/290	4
850	86	1891	panĕma	panėma	panəma	kapak	adze		tools	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ADZE	https://concepticon.clld.org/parameters/290	4
851	86	1987	epanõmãʔã	epanõmã'ã	epanɔ͂mãʔã	kapak	adze		tools	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ADZE	https://concepticon.clld.org/parameters/290	4
852	87	1888	kanik	kanik	kanik	takut	afraid		emotion	Enggano	Helfrich 1888	""kanik"" belongs to Helfrich's ""first dialect""	NA	NA	NA	NA	NA	NA	NA	NA	NA	FEAR (BE AFRAID)	https://concepticon.clld.org/parameters/1419	1
853	88	1888	maho	maho	maho	takut	afraid		emotion	Enggano	Helfrich 1888	""maho"" belongs to Helfrich's ""second dialect""	NA	NA	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	Lafeber 1922:21	FEAR (BE AFRAID)	https://concepticon.clld.org/parameters/1419	6
854	88	1891	kahok²	kaho'	kahoʔ	takut	afraid		emotion	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	Lafeber 1922:21	FEAR (BE AFRAID)	https://concepticon.clld.org/parameters/1419	6
855	88	1891	kahok²	kaho'	kahoʔ	takut	afraid		emotion	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	Lafeber 1922:21	FEAR (BE AFRAID)	https://concepticon.clld.org/parameters/1419	6
856	88	1894	coeue	koeue	koeue	takut	afraid		emotion	Enggano	Modigliani 1894	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	Lafeber 1922:21	FEAR (BE AFRAID)	https://concepticon.clld.org/parameters/1419	6
857	88	1987	kahãhõ	kahãhõ	kahãhɔ͂	takut	afraid		emotion	Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	Lafeber 1922:21	FEAR (BE AFRAID)	https://concepticon.clld.org/parameters/1419	6
858	88	2011	kããh	kããh	kããh	takut	afraid		emotion	Enggano Meok	Yoder 2011	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	Lafeber 1922:21	FEAR (BE AFRAID)	https://concepticon.clld.org/parameters/1419	6
859	88	2019	kã'ãh	kã'ãh	kãʔãh	takut	afraid		emotion	Enggano Elicitation	Aron 2019	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	*<a href=""https://acd.clld.org/cognatesets/30377"" target=""_blank"">takut</a>	fear	ACD	Lafeber 1922:21	FEAR (BE AFRAID)	https://concepticon.clld.org/parameters/1419	6
860	89	1987	ahō	ahoo	ahoː	setelah	after		function words	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AFTER	https://concepticon.clld.org/parameters/1685	1
861	90	1895	kèkiĕ abŏdō	kEkiė abOdoo	kɛkiə abɔdoː	akhirat	afterlife		abstract things	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
862	91	1895	kodanŏŏ	kOdanOO	kɔdanɔː	akhirat	afterlife		abstract things	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
863	92	1895	kodāpākāhā	kOdaapaakaahaa	kɔdaːpaːkaːhaː	akhirat	afterlife		abstract things	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
864	93	1891	apoi	apo:i	apɔi	sore	afternoon		time	Enggano Kèfoe	Helfrich & Pieters 1891	NA	3 p.m.	cf. evening	*<a href=""https://acd.clld.org/cognatesets/27923"" target=""_blank"">Rabiqi</a>	late afternoon	ACD	*<a href=""https://acd.clld.org/cognatesets/27923#s-9029"" target=""_blank"">Rabiqi</a>	late afternoon	ACD	Krauße	AFTERNOON	https://concepticon.clld.org/parameters/1807	1
865	93	1891	apoi	apo:i	apɔi	sore	afternoon		time	Enggano Barohia	Helfrich & Pieters 1891	NA	3 p.m.	cf. evening	*<a href=""https://acd.clld.org/cognatesets/27923"" target=""_blank"">Rabiqi</a>	late afternoon	ACD	*<a href=""https://acd.clld.org/cognatesets/27923#s-9029"" target=""_blank"">Rabiqi</a>	late afternoon	ACD	Krauße	AFTERNOON	https://concepticon.clld.org/parameters/1807	1
866	94	1891	kahainoafè	kahainoafE	kahainoafɛ	lagi	again		quantity	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAIN	https://concepticon.clld.org/parameters/204	2
867	94	1891	kahainoafè	kahainoafE	kahainoafɛ	lagi	again		quantity	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAIN	https://concepticon.clld.org/parameters/204	2
868	94	1987	kahinũãpẽ	kahinũãpẽ	kahinũãpẽ	lagi	again		quantity	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAIN	https://concepticon.clld.org/parameters/204	2
869	95	1894	nuchi pecaia	nuki peka:ia	nuki pekaia	lagi	again		quantity	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AGAIN	https://concepticon.clld.org/parameters/204	1
870	96	1891	kièèo	kiEEo	kiɛɛo	lincah	agile		human features	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
871	96	1891	kièèo	kiEEo	kiɛɛo	lincah	agile		human features	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
872	97	1891	kaèlaho	ka:elaho	kaɛlaho	udara	air		natural objects	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AIR	https://concepticon.clld.org/parameters/27	1
873	97	1891	kaèlaho	ka:elaho	kaɛlaho	udara	air		natural objects	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AIR	https://concepticon.clld.org/parameters/27	1
874	98	1864	khidrah	khidrah	khidrah	semua	all		quantity	Enggano North	Walland 1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
875	98	1891	kidjĕra	kijėra	kid͡ʒəra	semua	all		quantity	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
876	98	1891	kidjĕra	kijėra	kid͡ʒəra	semua	all		quantity	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
877	98	1894	chidara	kidara	kidara	semua	all	all, their	quantity	Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
878	98	1895	kidjĕrŏ	kijėrO	kid͡ʒərɔ	semua	all		quantity	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
879	98	1979	kiar	kiar	kiar	semua	all		quantity	Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
880	98	1982	kidjera	kijEra	kid͡ʒɛra	semua	all		quantity	Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
881	98	1987	kídera ; kítera	kídera ; kítera	kidera ; kitera	semua	all		quantity	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
882	98	1987	ki	ki	ki	semua	all		quantity	Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
883	98	1987	kiar	kiar	kiar	semua	all		quantity	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
884	98	2011	kiar	kiar	kiar	semua	all		quantity	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
885	98	2019	kitėr	kitėr	kitәr	semua	all		quantity	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	9
886	99	1895	fakidja	fakija	fakid͡ʒa	semua	all		quantity	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	1
887	100	1895	haèloedă(k)	haEludă'	haɛludᾰʔ	semua	all		quantity	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALL	https://concepticon.clld.org/parameters/98	1
888	101	2011	nahai	naha:i	nahai	mengizinkan	allow		other	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALLOW	https://concepticon.clld.org/parameters/3238	1
889	101	2019	nahai	nahai	nahai	mengizinkan	allow		other	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALLOW	https://concepticon.clld.org/parameters/3238	1
890	102	1895	ijabakoewā	iyabakuwaa	ijabakuwaː	sekutu	ally		NA	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
891	103	1891	fanè	fanE	fanɛ	hampir	almost		function words	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	cf. tight	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
892	103	1891	panè	panE	panɛ	hampir	almost		function words	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	cf. tight	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
893	103	1894	bapanena	bapanena	bapanena	hampir	almost		function words	Enggano	Modigliani 1894	NA	NA	cf. tight	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
894	103	1895	panĕha	panėha	panəha	hampir	almost		function words	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. tight	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
895	103	1987	panẽ̄	panẽẽ	panẽː	hampir	almost		function words	Enggano	Kähler 1987	NA	NA	cf. tight	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
896	104	2011	ki-kãʔũ	ki-kã'ũ	ki-kãʔũ	setengah pingsan	almost faint		diseases	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAINT (PASS OUT)	https://concepticon.clld.org/parameters/3616	2
897	104	2019	kĩkã'ũ	kĩkã'ũ	kĩkãʔũ	setengah pingsan	almost faint		diseases	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAINT (PASS OUT)	https://concepticon.clld.org/parameters/3616	2
898	105	2019	kipahki'ė	kipahki'ė	kipahkiʔә	setengah pingsan	almost faint		diseases	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAINT (PASS OUT)	https://concepticon.clld.org/parameters/3616	1
899	106	2011	pahnamik	pahnamik	pahnamik	hampir tidak terlihat	almost invisible		object features	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
900	106	2019	kipahnamik	kipahnamik	kipahnamik	hampir tidak terlihat	almost invisible		object features	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
901	107	1982	ho̲o̲	hOO	hɔː	sudah	already		function words	Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALREADY	https://concepticon.clld.org/parameters/2576	3
902	107	1987	hō	hoo	hoː	sudah	already		function words	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALREADY	https://concepticon.clld.org/parameters/2576	3
903	107	2011	ho	ho	ho	sudah	already		function words	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALREADY	https://concepticon.clld.org/parameters/2576	3
904	107	2023	ho	ho	ho	sudah	already		function words	Contemporary Enggano	Zakaria et al. 2023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ALREADY	https://concepticon.clld.org/parameters/2576	3
